Caster Leather Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Goldfeather Boots,159304,"110 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+80 Versatility
+61 Mastery","112 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+81 Versatility
+62 Mastery","114 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+82 Versatility
+63 Mastery","118 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+83 Versatility
+64 Mastery","120 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+84 Versatility
+65 Mastery","122 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+85 Versatility
+66 Mastery",https://www.wowhead.com/item=159304
Graft of the Domanaar,251234,"+1,830 Stamina
+237 Critical Strike
+132 Mastery","+1,895 Stamina
+242 Critical Strike
+134 Mastery","+1,962 Stamina
+246 Critical Strike
+137 Mastery","+2,053 Stamina
+252 Critical Strike
+140 Mastery","+2,124 Stamina
+256 Critical Strike
+142 Mastery","+2,199 Stamina
+261 Critical Strike
+145 Mastery",https://www.wowhead.com/item=251234
Gravitic Girdle,251235,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+92 Versatility
+49 Mastery","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+93 Versatility
+50 Mastery","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+94 Versatility
+51 Mastery","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+96 Versatility
+51 Mastery","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+97 Versatility
+52 Mastery","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+98 Versatility
+53 Mastery",https://www.wowhead.com/item=251235
Grips of Electrified Defense,159337,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+64 Versatility
+77 Mastery","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+65 Versatility
+78 Mastery","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+66 Versatility
+79 Mastery","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+67 Versatility
+80 Mastery","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+68 Versatility
+81 Mastery","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+69 Versatility
+82 Mastery",https://www.wowhead.com/item=159337
Hide of Pestilence,251226,"176 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","180 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","183 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","188 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","192 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","196 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=251226
Hood of the Slithering Loa,239033,"132 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Haste","135 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Haste","137 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Haste","141 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Haste","144 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Haste","147 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=239033
Invader's Firestorm Chestguard,193764,"176 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+74 Versatility
+114 Mastery","180 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+75 Versatility
+116 Mastery","183 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+76 Versatility
+117 Mastery","188 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+77 Versatility
+119 Mastery","192 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+78 Versatility
+121 Mastery","196 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+79 Versatility
+122 Mastery",https://www.wowhead.com/item=193764
Jade Ophidian Band,162544,"+1,830 Stamina
+137 Versatility
+232 Mastery
Prismatic Socket","+1,895 Stamina
+140 Versatility
+236 Mastery
Prismatic Socket","+1,962 Stamina
+142 Versatility
+240 Mastery
Prismatic Socket","+2,053 Stamina
+145 Versatility
+246 Mastery
Prismatic Socket","+2,124 Stamina
+148 Versatility
+250 Mastery
Prismatic Socket","+2,199 Stamina
+151 Versatility
+255 Mastery
Prismatic Socket",https://www.wowhead.com/item=162544
Knot of Writhing Serpents,273794,"+154 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (14657 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (14657 * 1) Nature damage over 15 sec.","+159 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (15299 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (15299 * 1) Nature damage over 15 sec.","+163 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (15966 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (15966 * 1) Nature damage over 15 sec.","+170 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (16895 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (16895 * 1) Nature damage over 15 sec.","+174 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (17623 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (17623 * 1) Nature damage over 15 sec.","+179 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (18378 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (18378 * 1) Nature damage over 15 sec.",https://www.wowhead.com/item=273794
Kokia's Burnout Rod,193771,"+473 Intellect
+1,627 Stamina
+53 Critical Strike
+41 Haste","+486 Intellect
+1,684 Stamina
+54 Critical Strike
+41 Haste","+500 Intellect
+1,744 Stamina
+54 Critical Strike
+42 Haste","+519 Intellect
+1,824 Stamina
+55 Critical Strike
+43 Haste","+534 Intellect
+1,888 Stamina
+56 Critical Strike
+43 Haste","+549 Intellect
+1,955 Stamina
+57 Critical Strike
+44 Haste",https://www.wowhead.com/item=193771
Kula's Butchering Wristwraps,159300,"88 Armor
+91 [Agility or Intellect]
+1,830 Stamina
+66 Critical Strike
+39 Versatility","90 Armor
+94 [Agility or Intellect]
+1,895 Stamina
+67 Critical Strike
+40 Versatility","92 Armor
+97 [Agility or Intellect]
+1,962 Stamina
+68 Critical Strike
+40 Versatility","94 Armor
+100 [Agility or Intellect]
+2,053 Stamina
+69 Critical Strike
+41 Versatility","96 Armor
+103 [Agility or Intellect]
+2,124 Stamina
+70 Critical Strike
+41 Versatility","98 Armor
+106 [Agility or Intellect]
+2,199 Stamina
+71 Critical Strike
+42 Versatility",https://www.wowhead.com/item=159300
Kyrakka's Searing Embers,193748,"+134 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 29078 and expelling 9223 Fire damage split between nearby enemies. (1s cooldown)","+136 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 29973 and expelling 9507 Fire damage split between nearby enemies. (1s cooldown)","+138 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 30897 and expelling 9800 Fire damage split between nearby enemies. (1s cooldown)","+140 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 32172 and expelling 10204 Fire damage split between nearby enemies. (1s cooldown)","+142 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 33162 and expelling 10518 Fire damage split between nearby enemies. (1s cooldown)","+143 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 34183 and expelling 10842 Fire damage split between nearby enemies. (1s cooldown)",https://www.wowhead.com/item=193748
Leggings of the Galeforce Viper,159329,"154 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+86 Versatility
+102 Mastery","157 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+87 Versatility
+103 Mastery","160 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+88 Versatility
+105 Mastery","165 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+90 Versatility
+106 Mastery","168 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+91 Versatility
+108 Mastery","171 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+92 Versatility
+109 Mastery",https://www.wowhead.com/item=159329
Lightspire Core,250214,"+154 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 107.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 188 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+159 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 109.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 190 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+163 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 110.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 192 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+170 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 112.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 196 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+174 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 113.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 198 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+179 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 115.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 200 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""",https://www.wowhead.com/item=250214
Lightspore Leggings,251198,"154 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+118 Versatility
+70 Mastery","157 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+120 Versatility
+71 Mastery","160 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+121 Versatility
+72 Mastery","165 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+123 Versatility
+73 Mastery","168 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+125 Versatility
+74 Mastery","171 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+126 Versatility
+75 Mastery",https://www.wowhead.com/item=251198
Lightwarden's Bind,251194,"+1,830 Stamina
+121 Versatility
+248 Mastery","+1,895 Stamina
+123 Versatility
+252 Mastery","+1,962 Stamina
+126 Versatility
+257 Mastery","+2,053 Stamina
+129 Versatility
+263 Mastery","+2,124 Stamina
+131 Versatility
+268 Mastery","+2,199 Stamina
+133 Versatility
+272 Mastery",https://www.wowhead.com/item=251194
Luminescent Sprout,251200,"+473 Intellect
+1,627 Stamina
+57 Versatility
+37 Mastery","+486 Intellect
+1,684 Stamina
+58 Versatility
+37 Mastery","+500 Intellect
+1,744 Stamina
+58 Versatility
+38 Mastery","+519 Intellect
+1,824 Stamina
+59 Versatility
+39 Mastery","+534 Intellect
+1,888 Stamina
+60 Versatility
+39 Mastery","+549 Intellect
+1,955 Stamina
+61 Versatility
+39 Mastery",https://www.wowhead.com/item=251200
Mindpiercer's Sigil,250224,"Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 58857 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 483 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 61435 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 497 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 64113 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 511 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 67842 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 531 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 70764 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 546 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 73798 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 561 Intellect for 10 sec.",https://www.wowhead.com/item=250224
Mycolic Medicine,250248,"+154 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 43020 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 24583.
""""A draught from a species long lost everywhere but in dreams.""""","+159 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 44905 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 25660.
""""A draught from a species long lost everywhere but in dreams.""""","+163 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 46862 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 26779.
""""A draught from a species long lost everywhere but in dreams.""""","+170 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 49588 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 28337.
""""A draught from a species long lost everywhere but in dreams.""""","+174 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 51724 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 29557.
""""A draught from a species long lost everywhere but in dreams.""""","+179 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 53941 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 30824.
""""A draught from a species long lost everywhere but in dreams.""""",https://www.wowhead.com/item=250248
Nibbles' Training Rod,251141,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+110 Critical Strike
+78 Haste","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+112 Critical Strike
+79 Haste","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 Intellect
+3,487 Stamina
+113 Critical Strike
+80 Haste","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 Intellect
+3,649 Stamina
+115 Critical Strike
+81 Haste","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 Intellect
+3,777 Stamina
+116 Critical Strike
+82 Haste","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 Intellect
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251141
Nocuous Focal Fang,273790,"+473 Intellect
+1,627 Stamina
+55 Haste
+39 Mastery","+486 Intellect
+1,684 Stamina
+56 Haste
+39 Mastery","+500 Intellect
+1,744 Stamina
+56 Haste
+40 Mastery","+519 Intellect
+1,824 Stamina
+57 Haste
+41 Mastery","+534 Intellect
+1,888 Stamina
+58 Haste
+41 Mastery","+549 Intellect
+1,955 Stamina
+59 Haste
+42 Mastery",https://www.wowhead.com/item=273790
Pendant of Malefic Fury,251142,"+1,830 Stamina
+116 Haste
+253 Mastery","+1,895 Stamina
+118 Haste
+258 Mastery","+1,962 Stamina
+120 Haste
+262 Mastery","+2,053 Stamina
+123 Haste
+269 Mastery","+2,124 Stamina
+125 Haste
+273 Mastery","+2,199 Stamina
+127 Haste
+278 Mastery",https://www.wowhead.com/item=251142
Perennial Frostbound Charm,251161,"+473 Intellect
+1,627 Stamina
+55 Critical Strike
+39 Versatility","+486 Intellect
+1,684 Stamina
+56 Critical Strike
+39 Versatility","+500 Intellect
+1,744 Stamina
+56 Critical Strike
+40 Versatility","+519 Intellect
+1,824 Stamina
+57 Critical Strike
+41 Versatility","+534 Intellect
+1,888 Stamina
+58 Critical Strike
+41 Versatility","+549 Intellect
+1,955 Stamina
+59 Critical Strike
+42 Versatility",https://www.wowhead.com/item=251161
Permafrost Essence,250244,"Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 80 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 62749 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 81 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 64683 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 82 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 66675 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 83 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 69427 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 84 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 71564 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 85 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 73767 damage per mark for 10 sec.",https://www.wowhead.com/item=250244
Pilfered Precious Band,251148,"+1,830 Stamina
+148 Critical Strike
+221 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,895 Stamina
+150 Critical Strike
+225 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,962 Stamina
+153 Critical Strike
+230 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,053 Stamina
+157 Critical Strike
+235 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,124 Stamina
+159 Critical Strike
+239 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,199 Stamina
+162 Critical Strike
+243 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""",https://www.wowhead.com/item=251148
Polished Lightwood Channeler,273778,"62 - 104 Damage
Speed 1.80
(46.1 damage per second)
+473 Intellect
+1,627 Stamina
+52 Haste
+42 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (11439 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","64 - 107 Damage
Speed 1.80
(47.5 damage per second)
+486 Intellect
+1,684 Stamina
+53 Haste
+42 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (11940 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","65 - 110 Damage
Speed 1.80
(48.6 damage per second)
+500 Intellect
+1,744 Stamina
+54 Haste
+43 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (12460 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","68 - 114 Damage
Speed 1.80
(50.6 damage per second)
+519 Intellect
+1,824 Stamina
+55 Haste
+43 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (13185 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","70 - 117 Damage
Speed 1.80
(51.9 damage per second)
+534 Intellect
+1,888 Stamina
+55 Haste
+44 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (13753 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","72 - 121 Damage
Speed 1.80
(53.6 damage per second)
+549 Intellect
+1,955 Stamina
+56 Haste
+44 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (14343 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.",https://www.wowhead.com/item=273778
Primal Dinomancer's Belt,159301,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+80 Critical Strike
+61 Haste","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+81 Critical Strike
+62 Haste","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+82 Critical Strike
+63 Haste","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+83 Critical Strike
+64 Haste","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+84 Critical Strike
+65 Haste","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+85 Critical Strike
+66 Haste",https://www.wowhead.com/item=159301
Pruning Lance,251193,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+118 Haste
+70 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+120 Haste
+71 Mastery","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+121 Haste
+72 Mastery","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+123 Haste
+73 Mastery","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+125 Haste
+74 Mastery","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+126 Haste
+75 Mastery",https://www.wowhead.com/item=251193
Ritual Binder's Ring,159459,"+1,830 Stamina
+242 Haste
+126 Versatility","+1,895 Stamina
+247 Haste
+129 Versatility","+1,962 Stamina
+251 Haste
+131 Versatility","+2,053 Stamina
+257 Haste
+134 Versatility","+2,124 Stamina
+262 Haste
+137 Versatility","+2,199 Stamina
+266 Haste
+139 Versatility",https://www.wowhead.com/item=159459
Rootwalker Harness,251189,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+52 Critical Strike
+89 Versatility","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+53 Critical Strike
+90 Versatility","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+54 Critical Strike
+91 Versatility","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+55 Critical Strike
+92 Versatility","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+55 Critical Strike
+94 Versatility","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+56 Critical Strike
+95 Versatility",https://www.wowhead.com/item=251189
Rootwarden Wraps,251183,"88 Armor
+91 [Agility or Intellect]
+1,830 Stamina
+69 Critical Strike
+37 Mastery","90 Armor
+94 [Agility or Intellect]
+1,895 Stamina
+70 Critical Strike
+37 Mastery","92 Armor
+97 [Agility or Intellect]
+1,962 Stamina
+70 Critical Strike
+38 Mastery","94 Armor
+100 [Agility or Intellect]
+2,053 Stamina
+72 Critical Strike
+39 Mastery","96 Armor
+103 [Agility or Intellect]
+2,124 Stamina
+73 Critical Strike
+39 Mastery","98 Armor
+106 [Agility or Intellect]
+2,199 Stamina
+73 Critical Strike
+40 Mastery",https://www.wowhead.com/item=251183
Royal Purifier's Spade,159646,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+106 Critical Strike
+82 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+107 Critical Strike
+83 Mastery","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+109 Critical Strike
+84 Mastery","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+111 Critical Strike
+85 Mastery","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+112 Critical Strike
+86 Mastery","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+113 Critical Strike
+88 Mastery",https://www.wowhead.com/item=159646
Ruby Whelp Shell,193757,"+154 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+159 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+163 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+170 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+174 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+179 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)",https://www.wowhead.com/item=193757
Sand-Shined Snakeskin Sandals,159327,"110 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Mastery","112 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Mastery","114 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+85 Critical Strike
+60 Mastery","118 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+86 Critical Strike
+61 Mastery","120 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+87 Critical Strike
+62 Mastery","122 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+88 Critical Strike
+62 Mastery",https://www.wowhead.com/item=159327
