Plate Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Embalmer's Steadying Bracers,159302,"228 Armor
+91 [Strength or Intellect]
+1,830 Stamina
+66 Critical Strike
+39 Versatility","233 Armor
+94 [Strength or Intellect]
+1,895 Stamina
+67 Critical Strike
+40 Versatility","238 Armor
+97 [Strength or Intellect]
+1,962 Stamina
+68 Critical Strike
+40 Versatility","244 Armor
+100 [Strength or Intellect]
+2,053 Stamina
+69 Critical Strike
+41 Versatility","249 Armor
+103 [Strength or Intellect]
+2,124 Stamina
+70 Critical Strike
+41 Versatility","254 Armor
+106 [Strength or Intellect]
+2,199 Stamina
+71 Critical Strike
+42 Versatility",https://www.wowhead.com/item=159302
Fangproof Gauntlets,158354,"257 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+64 Versatility
+77 Mastery","262 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+65 Versatility
+78 Mastery","267 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+66 Versatility
+79 Mastery","275 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+67 Versatility
+80 Mastery","280 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+68 Versatility
+81 Mastery","286 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+69 Versatility
+82 Mastery",https://www.wowhead.com/item=158354
Fireproof Drape,193763,"70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+39 Critical Strike
+66 Haste","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+40 Critical Strike
+67 Haste","73 Armor
+97 [Agility or Strength or Intellect]
+1,962 Stamina
+40 Critical Strike
+68 Haste","75 Armor
+100 [Agility or Strength or Intellect]
+2,053 Stamina
+41 Critical Strike
+69 Haste","77 Armor
+103 [Agility or Strength or Intellect]
+2,124 Stamina
+41 Critical Strike
+70 Haste","78 Armor
+106 [Agility or Strength or Intellect]
+2,199 Stamina
+42 Critical Strike
+71 Haste",https://www.wowhead.com/item=193763
Galvanized Stormcrusher,215730,"210 - 270 Damage
Speed 2.60
(92.3 damage per second)
+814 Strength
+814 Agility
+1094 Intellect
+3,093 Stamina
Dropped by: GaralonDrop Chance: 0.02%","215 - 278 Damage
Speed 2.60
(94.8 damage per second)
+837 Strength
+837 Agility
+1125 Intellect
+3,203 Stamina
Dropped by: GaralonDrop Chance: 0.02%","222 - 286 Damage
Speed 2.60
(97.7 damage per second)
+861 Strength
+861 Agility
+1157 Intellect
+3,315 Stamina
Dropped by: GaralonDrop Chance: 0.02%","230 - 296 Damage
Speed 2.60
(101.2 damage per second)
+894 Strength
+894 Agility
+1201 Intellect
+3,469 Stamina
Dropped by: GaralonDrop Chance: 0.02%","237 - 305 Damage
Speed 2.60
(104.2 damage per second)
+919 Strength
+919 Agility
+1235 Intellect
+3,590 Stamina
Dropped by: GaralonDrop Chance: 0.02%","243 - 313 Damage
Speed 2.60
(106.9 damage per second)
+945 Strength
+945 Agility
+1270 Intellect
+3,717 Stamina
Dropped by: GaralonDrop Chance: 0.02%",https://www.wowhead.com/item=215730
Gauntlets of the Avian Sentinel,159315,"257 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+86 Critical Strike
+55 Mastery","262 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+87 Critical Strike
+56 Mastery","267 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+88 Critical Strike
+57 Mastery","275 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+89 Critical Strike
+58 Mastery","280 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+90 Critical Strike
+58 Mastery","286 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+91 Critical Strike
+59 Mastery",https://www.wowhead.com/item=159315
"Geti'ikku, Cut of Death",159365,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 Strength
+3,254 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (17892 * 1) Physical damage over 12 sec.","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 Strength
+3,369 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (18675 * 1) Physical damage over 12 sec.","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 Strength
+3,487 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (19488 * 1) Physical damage over 12 sec.","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 Strength
+3,649 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (20622 * 1) Physical damage over 12 sec.","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 Strength
+3,777 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (21510 * 1) Physical damage over 12 sec.","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 Strength
+3,910 Stamina
Equip: Your attacks have a chance to trigger bloody lacerations, inflicting (22432 * 1) Physical damage over 12 sec.",https://www.wowhead.com/item=159365
Girdle of Pestilent Purification,159319,"257 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+80 Versatility
+61 Mastery","262 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+81 Versatility
+62 Mastery","267 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+82 Versatility
+63 Mastery","275 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+83 Versatility
+64 Mastery","280 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+84 Versatility
+65 Mastery","286 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+85 Versatility
+66 Mastery",https://www.wowhead.com/item=159319
Graft of the Domanaar,251234,"+1,830 Stamina
+237 Critical Strike
+132 Mastery","+1,895 Stamina
+242 Critical Strike
+134 Mastery","+1,962 Stamina
+246 Critical Strike
+137 Mastery","+2,053 Stamina
+252 Critical Strike
+140 Mastery","+2,124 Stamina
+256 Critical Strike
+142 Mastery","+2,199 Stamina
+261 Critical Strike
+145 Mastery",https://www.wowhead.com/item=251234
Greathelm of Temptation,251123,"342 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Haste","350 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Haste","356 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Haste","366 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Haste","374 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Haste","382 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251123
Havoc Crusher,193767,"210 - 270 Damage
Speed 2.60
(92.3 damage per second)
+81 Agility
+1,627 Stamina
+59 Critical Strike
+35 Haste","215 - 278 Damage
Speed 2.60
(94.8 damage per second)
+84 Agility
+1,684 Stamina
+60 Critical Strike
+35 Haste","222 - 286 Damage
Speed 2.60
(97.7 damage per second)
+86 Agility
+1,744 Stamina
+61 Critical Strike
+36 Haste","230 - 296 Damage
Speed 2.60
(101.2 damage per second)
+89 Agility
+1,824 Stamina
+62 Critical Strike
+36 Haste","237 - 305 Damage
Speed 2.60
(104.2 damage per second)
+92 Agility
+1,888 Stamina
+62 Critical Strike
+37 Haste","243 - 313 Damage
Speed 2.60
(106.9 damage per second)
+94 Agility
+1,955 Stamina
+63 Critical Strike
+37 Haste",https://www.wowhead.com/item=193767
Headcracker of Supplication,159645,"210 - 270 Damage
Speed 2.60
(92.3 damage per second)
+81 Agility
+1,627 Stamina
+39 Critical Strike
+55 Mastery","215 - 278 Damage
Speed 2.60
(94.8 damage per second)
+84 Agility
+1,684 Stamina
+39 Critical Strike
+56 Mastery","222 - 286 Damage
Speed 2.60
(97.7 damage per second)
+86 Agility
+1,744 Stamina
+40 Critical Strike
+56 Mastery","230 - 296 Damage
Speed 2.60
(101.2 damage per second)
+89 Agility
+1,824 Stamina
+41 Critical Strike
+57 Mastery","237 - 305 Damage
Speed 2.60
(104.2 damage per second)
+92 Agility
+1,888 Stamina
+41 Critical Strike
+58 Mastery","243 - 313 Damage
Speed 2.60
(106.9 damage per second)
+94 Agility
+1,955 Stamina
+42 Critical Strike
+59 Mastery",https://www.wowhead.com/item=159645
Helm of the Raptor King,159308,"342 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+81 Critical Strike
+107 Haste","350 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+82 Critical Strike
+109 Haste","356 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+83 Critical Strike
+110 Haste","366 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+84 Critical Strike
+112 Haste","374 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+85 Critical Strike
+113 Haste","382 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+86 Critical Strike
+115 Haste",https://www.wowhead.com/item=159308
Hulking Handaxe,251230,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 [Strength or Agility]
+1,627 Stamina
+53 Critical Strike
+41 Haste","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 [Strength or Agility]
+1,684 Stamina
+54 Critical Strike
+41 Haste","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 [Strength or Agility]
+1,744 Stamina
+54 Critical Strike
+42 Haste","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 [Strength or Agility]
+1,824 Stamina
+55 Critical Strike
+43 Haste","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 [Strength or Agility]
+1,888 Stamina
+56 Critical Strike
+43 Haste","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 [Strength or Agility]
+1,955 Stamina
+57 Critical Strike
+44 Haste",https://www.wowhead.com/item=251230
Idol of the War Loa,250229,"+134 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 264 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.","+136 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 268 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.","+138 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 271 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.","+140 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 276 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.","+142 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 279 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.","+143 Critical Strike
Equip: You have proven your worth to Nalorakk. Your abilities have a chance to echo with the war god's furious roar, granting you 282 Strength for 15 sec.
Nearby allies with Nalorakk's favor are rallied, gaining 25% movement speed for 10 sec.",https://www.wowhead.com/item=250229
Jade Ophidian Band,162544,"+1,830 Stamina
+137 Versatility
+232 Mastery
Prismatic Socket","+1,895 Stamina
+140 Versatility
+236 Mastery
Prismatic Socket","+1,962 Stamina
+142 Versatility
+240 Mastery
Prismatic Socket","+2,053 Stamina
+145 Versatility
+246 Mastery
Prismatic Socket","+2,124 Stamina
+148 Versatility
+250 Mastery
Prismatic Socket","+2,199 Stamina
+151 Versatility
+255 Mastery
Prismatic Socket",https://www.wowhead.com/item=162544
Legplates of Charged Duality,158361,"399 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+86 Versatility
+102 Mastery","408 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+87 Versatility
+103 Mastery","416 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+88 Versatility
+105 Mastery","428 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+90 Versatility
+106 Mastery","436 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+91 Versatility
+108 Mastery","445 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+92 Versatility
+109 Mastery",https://www.wowhead.com/item=158361
Lightwarden's Bind,251194,"+1,830 Stamina
+121 Versatility
+248 Mastery","+1,895 Stamina
+123 Versatility
+252 Mastery","+1,962 Stamina
+126 Versatility
+257 Mastery","+2,053 Stamina
+129 Versatility
+263 Mastery","+2,124 Stamina
+131 Versatility
+268 Mastery","+2,199 Stamina
+133 Versatility
+272 Mastery",https://www.wowhead.com/item=251194
Manaheart's Binding Flame,250243,"+154 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 288100. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+159 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 300722. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+163 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 313828. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+170 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 332085. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+174 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 346389. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+179 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 361237. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)",https://www.wowhead.com/item=250243
Mchimba's Ritual Bandages,159618,"+154 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [213361 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+159 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [222709 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+163 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [232415 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+170 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [245936 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+174 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [256529 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+179 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [267525 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)",https://www.wowhead.com/item=159618
Merektha's Fang,158367,"+154 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (9904 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)","+159 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (10338 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)","+163 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (10788 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)","+170 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (11416 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)","+174 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (11908 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)","+179 Strength
Use: Pump the fang's noxious venom gland, spraying poisonous mist forward in a cone. The mist deals (12418 * 1) Nature damage every 1 sec over 3 sec, stacking up to 3 times. (2 Min Cooldown)",https://www.wowhead.com/item=158367
Overseer's Vambraces,251131,"228 Armor
+91 [Strength or Intellect]
+1,830 Stamina
+39 Critical Strike
+66 Haste","233 Armor
+94 [Strength or Intellect]
+1,895 Stamina
+40 Critical Strike
+67 Haste","238 Armor
+97 [Strength or Intellect]
+1,962 Stamina
+40 Critical Strike
+68 Haste","244 Armor
+100 [Strength or Intellect]
+2,053 Stamina
+41 Critical Strike
+69 Haste","249 Armor
+103 [Strength or Intellect]
+2,124 Stamina
+41 Critical Strike
+70 Haste","254 Armor
+106 [Strength or Intellect]
+2,199 Stamina
+42 Critical Strike
+71 Haste",https://www.wowhead.com/item=251131
Pauldrons of the Great Unifier,159311,"314 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Versatility","320 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Versatility","327 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+85 Critical Strike
+60 Versatility","336 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+86 Critical Strike
+61 Versatility","343 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+87 Critical Strike
+62 Versatility","350 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+88 Critical Strike
+62 Versatility",https://www.wowhead.com/item=159311
Pendant of Malefic Fury,251142,"+1,830 Stamina
+116 Haste
+253 Mastery","+1,895 Stamina
+118 Haste
+258 Mastery","+1,962 Stamina
+120 Haste
+262 Mastery","+2,053 Stamina
+123 Haste
+269 Mastery","+2,124 Stamina
+125 Haste
+273 Mastery","+2,199 Stamina
+127 Haste
+278 Mastery",https://www.wowhead.com/item=251142
Permafrost Essence,250244,"Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 80 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 62749 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 81 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 64683 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 82 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 66675 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 83 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 69427 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 84 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 71564 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 85 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 73767 damage per mark for 10 sec.",https://www.wowhead.com/item=250244
Pilfered Precious Band,251148,"+1,830 Stamina
+148 Critical Strike
+221 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,895 Stamina
+150 Critical Strike
+225 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,962 Stamina
+153 Critical Strike
+230 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,053 Stamina
+157 Critical Strike
+235 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,124 Stamina
+159 Critical Strike
+239 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+2,199 Stamina
+162 Critical Strike
+243 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""",https://www.wowhead.com/item=251148
Poison-Proof Stompers,273784,"285 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Versatility","291 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Versatility","297 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+85 Critical Strike
+60 Versatility","305 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+86 Critical Strike
+61 Versatility","312 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+87 Critical Strike
+62 Versatility","318 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+88 Critical Strike
+62 Versatility",https://www.wowhead.com/item=273784
Pruning Lance,251193,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+118 Haste
+70 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+120 Haste
+71 Mastery","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+121 Haste
+72 Mastery","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+123 Haste
+73 Mastery","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+125 Haste
+74 Mastery","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+126 Haste
+75 Mastery",https://www.wowhead.com/item=251193
Resonant Bellowstone,250228,"+154 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 181 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 24, stacking up to a maximum of 5 times. (30s cooldown)","+159 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 183 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 25, stacking up to a maximum of 5 times. (30s cooldown)","+163 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 186 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 25, stacking up to a maximum of 5 times. (30s cooldown)","+170 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 189 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 25, stacking up to a maximum of 5 times. (30s cooldown)","+174 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 191 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 26, stacking up to a maximum of 5 times. (30s cooldown)","+179 [Agility or Strength]
Equip: Your damaging abilities have a chance to echo with Xathuux's furious roar, increasing your Critical Strike by 193 for 30 sec.
During this time, each of your attacks increases your Critical Strike by an additional 26, stacking up to a maximum of 5 times. (30s cooldown)",https://www.wowhead.com/item=250228
Resonating Crystal Scimitar,158373,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 Strength
+1,627 Stamina
+53 Critical Strike
+41 Haste","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 Strength
+1,684 Stamina
+54 Critical Strike
+41 Haste","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 Strength
+1,744 Stamina
+54 Critical Strike
+42 Haste","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 Strength
+1,824 Stamina
+55 Critical Strike
+43 Haste","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 Strength
+1,888 Stamina
+56 Critical Strike
+43 Haste","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 Strength
+1,955 Stamina
+57 Critical Strike
+44 Haste",https://www.wowhead.com/item=158373
Ritual Binder's Ring,159459,"+1,830 Stamina
+242 Haste
+126 Versatility","+1,895 Stamina
+247 Haste
+129 Versatility","+1,962 Stamina
+251 Haste
+131 Versatility","+2,053 Stamina
+257 Haste
+134 Versatility","+2,124 Stamina
+262 Haste
+137 Versatility","+2,199 Stamina
+266 Haste
+139 Versatility",https://www.wowhead.com/item=159459
Royal Purifier's Spade,159646,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+106 Critical Strike
+82 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+107 Critical Strike
+83 Mastery","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+109 Critical Strike
+84 Mastery","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+111 Critical Strike
+85 Mastery","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+112 Critical Strike
+86 Mastery","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+113 Critical Strike
+88 Mastery",https://www.wowhead.com/item=159646
Ruby Whelp Shell,193757,"+154 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+159 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+163 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+170 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+174 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+179 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)",https://www.wowhead.com/item=193757
Sand-Scoured Greatbelt,158358,"257 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+55 Haste
+86 Mastery","262 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+56 Haste
+87 Mastery","267 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+57 Haste
+88 Mastery","275 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+58 Haste
+89 Mastery","280 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+58 Haste
+90 Mastery","286 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+59 Haste
+91 Mastery",https://www.wowhead.com/item=158358
